PK,Order No,Customer ID,Vessel Code,SR Code,Product Code,Port Code,Invoice Date,Sales (USD),QTY,COGS (USD),MC1 (USD)
1261,I30056276,5973370,354695,IND1,45548,SINGAP,13-06-2025,-1104.71,-24,0,-1104.71
1262,I30059797,5776517,383576,IND1,83920,SINGAP,13-10-2025,-1104.37,-100,0,-1104.37
1263,I30034650,5920605,448320,IND3,70328,SINGAP,28-09-2022,-1102.5,-250,0,-1102.5
1264,I30037532,5189310,472566,IND1,42872,FUJAIR,03-03-2023,-1100,-1,228.45,-871.55
1265,I30052916,5882690,346060,IND3,42872,SINGAP,02-12-2024,-1091.35,-1,0,-1091.35
1266,P60085096,5995321,380648,PAK1,23863,FUJAIR,03-10-2025,-1081.65,-200,525.73,-555.92
1267,I30033029,5869490,464506,IND2,48761,SINGAP,20-06-2022,-1078,-175,0,-1078
1268,I30037178,5385734,392487,IND2,28208,KAKINA,21-02-2023,-1071.3,-120,0,-1071.3
1269,B20033887,5026940,366438,BGD1,39876,SINGAP,16-08-2022,-1063,-200,0,-1063
1270,I30054401,5776517,337983,IND1,17810,SINGAP,11-06-2025,-1062.37,-1,274.07,-788.3
1271,I30056112,5776517,451077,IND1,17810,SINGAP,23-07-2025,-1062.37,-1,300.7,-761.67
1272,P60084190,5995321,380648,PAK1,84950,FUJAIR,17-09-2025,-1060.21,-1,429.78,-630.43
1273,P60084598,5995321,380648,PAK1,84950,FUJAIR,16-09-2025,-1060.21,-1,422.88,-637.33
1274,I30059601,5776517,463010,IND1,42872,SINGAP,23-09-2025,-1059.67,-1,237.97,-821.7
1275,P60073913,5995321,380648,PAK1,66304,FUJAIR,03-10-2024,-1057.09,-100,507.32,-549.77
1276,I30032388,5949850,434168,IND1,60819,HOUSTN,28-03-2022,-1053.46,-2,121.45,-932.01
1277,P60086000,5995321,380648,PAK1,39829,FUJAIR,18-09-2025,-1051.99,-4,572.23,-479.76
1278,I30043560,5809176,407499,IND3,45332,ROTTRD,31-10-2023,-1047.81,-5,420.3,-627.51
1279,I30057723,5882690,308025,IND3,85659,FUJAIR,22-10-2025,-1037.53,-1,0,-1037.53
1280,S10201119,5882690,375648,IND3,51457,SINGAP,16-02-2023,-1031.2,-4,0,-1031.2
1281,P60083976,5995321,380648,PAK1,14907,FUJAIR,17-09-2025,-1029.94,-400,385.3,-644.64
1282,P60045312,5986859,430571,PAK1,18091,DUBAIY,04-04-2024,-1029.27,-12,186.61,-842.66
1283,B20046121,5026940,300759,BGD1,80537,SINGAP,14-03-2024,-1029.06,-50,0,-1029.06
1284,S10167520,5882690,380484,IND3,42872,SALVDR,07-01-2022,-1028.5,-1,0,-1028.5
1285,I30039606,5776517,481355,IND1,83920,SINGAP,11-07-2023,-1028.2,-100,0,-1028.2
1286,I114701243,5809176,319969,IND3,89486,ROTTRD,30-06-2022,-1028.06,-1,27.81,-1000.25
1287,I30049295,5882690,497040,IND3,22810,SINGAP,27-06-2024,-1027.31,-2,0,-1027.31
1288,I30058282,5869490,312797,IND2,74265,SINGAP,05-08-2025,-1024.45,-3,0,-1024.45
1289,I30053342,5766763,363490,IND2,36601,BORYEO,13-03-2025,-1021.51,-1000,0,-1021.51
1290,I30059119,5949850,390222,IND1,84253,SINGAP,18-09-2025,-1006.48,-2,0,-1006.48
1291,I30058282,5869490,312797,IND2,81239,SINGAP,05-08-2025,-1005.07,-4,0,-1005.07
1292,B20035092,5026940,360631,BGD1,13061,SINGAP,12-01-2023,-998.06,-144,0,-998.06
1293,P60085693,5995321,380648,PAK1,66304,FUJAIR,06-10-2025,-997.45,-100,486.85,-510.6
1294,P60045312,5986859,430571,PAK1,62204,DUBAIY,04-04-2024,-983.74,-11,139.27,-844.47
1295,I30058488,5973370,369533,IND1,85659,ZHOUSH,25-07-2025,-967.26,-3,0,-967.26
1296,I30050592,5920605,474210,IND3,23863,SINGAP,10-12-2024,-967.01,-1,0,-967.01
1297,P60045312,5986859,430571,PAK1,26542,DUBAIY,04-04-2024,-966.92,-12,187.17,-779.75
1298,I30052958,5086242,302741,IND3,66026,SINGAP,29-11-2024,-955.79,-100,0,-955.79
1299,P60083642,5995321,380648,PAK1,38239,FUJAIR,17-09-2025,-947.16,-10,362.86,-584.3
1300,P60082845,5995321,380648,PAK1,38239,FUJAIR,16-09-2025,-947.16,-10,336.93,-610.23
1301,I30061088,5798892,422274,IND2,50667,SINGAP,10-12-2025,-939.93,-1,0,-939.93
1302,I30038858,5122255,323452,IND1,28208,ENNORE,28-08-2024,-929.74,-120,0,-929.74
1303,I30039606,5776517,481355,IND1,48761,SINGAP,11-07-2023,-927.65,-150,0,-927.65
1304,B20046121,5026940,300759,BGD1,40873,SINGAP,14-03-2024,-925.7,-50,0,-925.7
1305,I30036944,5809176,476366,IND3,63975,SINGAP,12-04-2023,-918.09,-3,0,-918.09
1306,B20059837,5026940,386857,BGD1,83920,SINGAP,15-10-2025,-915.82,-50,0,-915.82
1307,B20035428,5026940,386857,BGD1,29738,SINGAP,25-11-2022,-915.71,-200,0,-915.71
1308,I30043734,5053347,472566,IND1,15047,KAKINA,08-11-2023,-913.31,-100,0,-913.31
1309,I30058488,5973370,369533,IND1,37011,ZHOUSH,25-07-2025,-913.03,-5,0,-913.03
1310,I30060640,5959655,401402,IND3,45088,SINGAP,01-12-2025,-907.33,-105,0,-907.33
1311,I30045342,5776517,337983,IND1,24711,SINGAP,14-02-2024,-904.69,-1,0,-904.69
1312,P60085906,5995321,380648,PAK1,42887,FUJAIR,30-09-2025,-904.13,-1,126.7,-777.43
1313,I30055340,5815542,495898,IND1,48641,SJOAOB,25-03-2025,-900.29,-12,72.82,-827.47
1314,I30037100,5776517,394914,IND1,67119,SINGAP,07-11-2023,-899.07,-4,222.27,-676.8
1315,I30043040,5766763,464008,IND2,83920,SANTOS,28-11-2023,-889.12,-50,225.57,-663.55
1316,I30040936,5809176,357800,IND3,78477,SINGAP,09-08-2023,-889.1,-1,0,-889.1
1317,I30037178,5385734,392487,IND2,15047,KAKINA,21-02-2023,-886.72,-100,0,-886.72
1318,I30026118,5903431,423116,IND3,15047,GIBRAL,29-01-2021,-885.46,-200,0,-885.46
1319,P60073913,5995321,380648,PAK1,19871,FUJAIR,03-10-2024,-879.45,-100,410.82,-468.63
1320,I30038235,5869490,371334,IND2,48761,SINGAP,02-05-2023,-872.14,-125,0,-872.14
1321,I30049094,5882690,497040,IND3,48761,SINGAP,27-06-2024,-868.53,-150,0,-868.53
1322,I30056984,5869490,365106,IND2,15047,SINGAP,06-06-2025,-868.31,-200,0,-868.31
1323,I30050032,5385734,319115,IND2,15047,VISAKH,19-07-2024,-867.06,-125,0,-867.06
1324,I30060541,5869490,402306,IND2,45548,SINGAP,21-11-2025,-852.02,-24,0,-852.02
1325,I30043253,5086242,318599,IND3,29738,SINGAP,15-11-2023,-850.41,-200,0,-850.41
1326,P60083642,5995321,380648,PAK1,68642,FUJAIR,17-09-2025,-850.12,-75,159.84,-690.28
1327,I30053384,5138829,470083,IND2,48641,SINGAP,23-01-2025,-849.62,-11,0,-849.62
1328,I30030373,5949850,376516,IND1,39829,YOSUOO,30-11-2021,-847.49,-2,213.7,-633.79
1329,I30038235,5869490,371334,IND2,45548,SINGAP,02-05-2023,-843.95,-24,0,-843.95
1330,I30037178,5385734,392487,IND2,67119,KAKINA,21-02-2023,-838.92,-2,0,-838.92
1331,I30039757,5920605,470880,IND3,32583,SAOLUI,20-06-2023,-826.36,-1,115.13,-711.23
1332,I30027401,5869490,447052,IND2,48641,ITAGUA,12-05-2021,-825,-10,40.16,-784.84
1333,I30047756,5122255,400980,IND1,37011,THAMES,15-04-2024,-822.78,-5,176.91,-645.87
1334,I30043734,5053347,472566,IND1,48761,KAKINA,08-11-2023,-818.33,-50,0,-818.33
1335,B20038227,5026940,409046,BGD1,36709,JIANGZ,07-06-2023,-815.07,-200,0,-815.07
1336,I30050670,5776828,377967,IND2,48761,FORTAL,26-08-2024,-814.4,-75,231.7,-582.7
1337,I30039098,5809176,411592,IND3,35108,SINGAP,07-11-2023,-813,-1,0,-813
1338,S520037458,5996715,348716,SLK1,67119,SINGAP,07-04-2023,-812.47,-3,0,-812.47
1339,I30047609,5172968,467949,IND2,15047,SINGAP,19-04-2024,-811.78,-150,0,-811.78
1340,B20061510,5026940,409046,BGD1,76139,SINGAP,17-12-2025,-811.55,-1,0,-811.55
1341,B20049406,5026940,495905,BGD1,36601,KANDLA,08-08-2024,-811.03,-300,0,-811.03
1342,B20059209,5026940,444904,BGD1,83920,SINGAP,08-09-2025,-805.92,-50,0,-805.92
1343,B20035092,5026940,360631,BGD1,88212,SINGAP,12-01-2023,-805.35,-50,0,-805.35
1344,P60086889,5995321,380648,PAK1,45548,FUJAIR,30-09-2025,-788.83,-24,301.02,-487.81
1345,I30053786,5798892,323093,IND2,35961,TIAXIN,28-04-2025,-785.47,-3,0,-785.47
1346,B20047637,5026940,441596,BGD1,56327,SINGAP,07-05-2024,-783.93,-1,0,-783.93
1347,P60086634,5995321,380648,PAK1,11299,FUJAIR,18-09-2025,-778.71,-250,315.98,-462.73
1348,I30038302,5086242,428468,IND3,15464,AMSTDM,10-04-2023,-778.33,-1,0,-778.33
1349,I30048206,5949850,381368,IND1,48761,SINGAP,19-07-2024,-776.89,-125,0,-776.89
1350,I30044337,5869490,395674,IND2,48641,VITORI,01-12-2023,-776.44,-8,51.28,-725.16
1351,S10185995,5882690,360653,IND3,78142,KABDUL,14-10-2022,-773.89,-75,0,-773.89
1352,I30058570,5766763,476842,IND2,78836,HOUSTN,29-07-2025,-772.71,-1,0,-772.71
1353,I30049295,5882690,497040,IND3,31426,SINGAP,27-06-2024,-771.29,-2,0,-771.29
1354,I30054902,5086242,302741,IND3,15047,SINGAP,11-03-2025,-768.48,-150,0,-768.48
1355,S520037458,5996715,348716,SLK1,79269,SINGAP,07-04-2023,-768.03,-4,0,-768.03
1356,P60085853,5995321,380648,PAK1,15047,FUJAIR,07-10-2025,-766.93,-200,308.76,-458.17
1357,I30056756,5959655,337015,IND3,33724,PARADI,10-09-2025,-765.46,-1,93.07,-672.39
1358,I30033029,5869490,464506,IND2,15047,SINGAP,20-06-2022,-750,-200,0,-750
1359,B20035027,5026940,356369,BGD1,83920,SINGAP,20-10-2022,-749.96,-50,0,-749.96
1360,B20040267,5026940,347338,BGD1,15047,SINGAP,11-07-2023,-746.97,-150,0,-746.97
1361,I30054862,5086242,302741,IND3,27772,SINGAP,11-03-2025,-745.26,-250,0,-745.26
1362,P60084799,5995321,380648,PAK1,55264,FUJAIR,16-09-2025,-742.32,-100,189.11,-553.21
1363,I30027943,5949850,499803,IND1,67119,SINGAP,16-06-2021,-738,-3,165.83,-572.17
1364,P60083642,5995321,380648,PAK1,46089,FUJAIR,17-09-2025,-735.36,-50,245.66,-489.7
1365,I30031641,5053347,496964,IND1,78045,SINGAP,12-04-2022,-735,-200,0,-735
1366,I30037940,5903431,423116,IND3,24159,ISTBST,03-03-2023,-733.95,-60,327.97,-405.98
1367,I30048206,5949850,381368,IND1,45548,SINGAP,19-07-2024,-730.61,-24,0,-730.61
1368,I30038235,5869490,371334,IND2,15047,SINGAP,02-05-2023,-729.57,-175,0,-729.57
1369,I30037532,5189310,472566,IND1,48761,FUJAIR,03-03-2023,-725.17,-75,211.47,-513.7
1370,I30036916,5973370,382104,IND1,56327,SINGAP,10-03-2023,-723.22,-1,0,-723.22
1371,I30059794,5776517,383576,IND1,68642,SINGAP,13-10-2025,-719.35,-50,0,-719.35
1372,I30053720,5086242,318599,IND3,66026,SINGAP,07-02-2025,-716.84,-75,0,-716.84
1373,P60084799,5995321,380648,PAK1,78237,FUJAIR,16-09-2025,-715.05,-100,342.8,-372.25
1374,I30027401,5869490,447052,IND2,37011,ITAGUA,12-05-2021,-713.93,-7,178.77,-535.16
1375,I30027128,5869490,395861,IND2,48761,NEWYRK,14-04-2021,-712.62,-75,157.4,-555.22
1376,I30052956,5086242,302741,IND3,49731,SINGAP,29-11-2024,-712.15,-100,0,-712.15
1377,B20038227,5026940,409046,BGD1,48761,JIANGZ,07-06-2023,-709.42,-100,0,-709.42
1378,P60086076,5995321,380648,PAK1,46946,FUJAIR,30-09-2025,-707.24,-200,171.24,-536
1379,P60085152,5995321,380648,PAK1,46946,FUJAIR,08-10-2025,-707.24,-200,170.89,-536.35
1380,P60079697,5995321,380648,PAK1,30126,FUJAIR,16-09-2025,-707.07,-200,355.9,-351.17
1381,I30057249,5172968,378406,IND2,36601,SINGAP,13-06-2025,-706.8,-300,0,-706.8
1382,I30049094,5882690,497040,IND3,79269,SINGAP,27-06-2024,-704.04,-5,0,-704.04
1383,I30037330,5949850,411709,IND1,15047,SINGAP,03-03-2023,-703.56,-200,0,-703.56
1384,I30033230,5798892,304888,IND2,48761,GIBRAL,05-07-2022,-703.45,-100,0,-703.45
1385,I30047425,5776517,483715,IND1,29738,SINGAP,23-04-2024,-701.03,-200,0,-701.03
1386,I30034741,5776517,411738,IND1,29738,SINGAP,09-12-2022,-701.03,-200,252.17,-448.86
1387,I30037532,5189310,472566,IND1,29738,FUJAIR,03-03-2023,-699.75,-150,219.12,-480.63
1388,I30044794,5776517,451077,IND1,48761,SINGAP,14-02-2024,-697.72,-100,0,-697.72
1389,I30042418,5869490,452224,IND2,48761,SINGAP,01-11-2023,-697.72,-100,0,-697.72
1390,I30043035,5869490,496076,IND2,48761,SINGAP,02-11-2023,-697.72,-100,0,-697.72
1391,I30055469,5552441,433185,IND1,15047,SINGAP,29-04-2025,-692.61,-150,0,-692.61
1392,I30039127,5809176,309106,IND3,83133,SAOSEB,10-05-2023,-691.32,-50,184.45,-506.87
1393,I30058053,5949850,369975,IND1,39829,ROTTRD,04-07-2025,-684.33,-2,289.03,-395.3
1394,I30046810,5776517,395875,IND1,15047,MADREU,12-04-2024,-682.19,-100,211.4,-470.79
1395,B20040905,5026940,403865,BGD1,29738,SINGAP,04-08-2023,-681.95,-150,0,-681.95
1396,I30037940,5903431,423116,IND3,30126,ISTBST,03-03-2023,-681.74,-100,303,-378.74
1397,I30050032,5385734,319115,IND2,49731,VISAKH,19-07-2024,-678.42,-75,0,-678.42
1398,I30059072,5122255,491167,IND1,69128,MINASQ,22-09-2025,-674.81,-20,0,-674.81
1399,I30049094,5882690,497040,IND3,45548,SINGAP,27-06-2024,-672.97,-24,0,-672.97
1400,I30050592,5920605,474210,IND3,48761,SINGAP,10-12-2024,-671.96,-75,0,-671.96
1401,S520037459,5996715,348716,SLK1,85659,SINGAP,07-04-2023,-665.88,-2,0,-665.88
1402,I30058949,5959655,357521,IND3,15047,ENNORE,12-12-2025,-662.35,-100,140.6,-521.75
1403,B20058855,5041794,317487,BGD1,34185,SINGAP,22-08-2025,-659.1,-25,0,-659.1
1404,I30039949,5053347,472566,IND1,15047,HAZIRA,21-06-2023,-657.58,-75,0,-657.58
1405,B20052636,5026940,345519,BGD1,68047,SINGAP,16-12-2024,-656.14,-1,0,-656.14
1406,P60087007,5995321,380648,PAK1,28208,FUJAIR,18-09-2025,-654.35,-144,242.12,-412.23
1407,P60086996,5995321,380648,PAK1,28208,FUJAIR,18-09-2025,-654.35,-144,242.12,-412.23
1408,I30051134,5869490,376745,IND2,61757,SANTOS,22-08-2024,-654.3,-1,25.79,-628.51
1409,I30055469,5552441,433185,IND1,47625,SINGAP,29-04-2025,-653.65,-120,0,-653.65
1410,I30027115,5869490,435518,IND2,59653,SINGAP,30-04-2021,-652,-1,99.45,-552.55
1411,I30058367,5086242,302741,IND3,40190,SINGAP,26-08-2025,-650.25,-100,0,-650.25
1412,I30031564,5949850,427664,IND1,45548,ROTTRD,11-02-2022,-649.62,-24,279.79,-369.83
1413,I30050670,5776828,377967,IND2,15047,FORTAL,26-08-2024,-647.45,-100,204.2,-443.25
1414,I30058949,5959655,357521,IND3,33724,ENNORE,12-12-2025,-645.99,-1,99.76,-546.23
1415,I30037532,5189310,472566,IND1,27772,FUJAIR,03-03-2023,-643.2,-200,161.97,-481.23
1416,I30044337,5869490,395674,IND2,37011,VITORI,01-12-2023,-643.15,-4,195.12,-448.03
1417,P60086747,5995321,380648,PAK1,33444,FUJAIR,30-09-2025,-640.58,-1,299.08,-341.5
1418,I30054190,5122255,323452,IND1,13892,ENNORE,12-02-2025,-637.89,-1,0,-637.89
1419,I30051413,5809176,498080,IND3,74413,SANTOS,04-09-2024,-632.26,-1,0,-632.26
1420,I30051413,5809176,498080,IND3,74413,SANTOS,10-09-2024,-632.26,-1,0,-632.26
1421,I30050032,5385734,319115,IND2,43634,VISAKH,19-07-2024,-631.95,-100,0,-631.95
1422,I30059882,5869490,402292,IND2,79269,SINGAP,05-11-2025,-631.59,-4,0,-631.59
1423,I30057263,5172968,378406,IND2,85659,SINGAP,21-07-2025,-630.08,-2,0,-630.08
1424,B20035494,5026940,347338,BGD1,22307,SINGAP,09-12-2022,-628.42,-100,0,-628.42
1425,B20038227,5026940,409046,BGD1,88611,JIANGZ,07-06-2023,-627.74,-150,0,-627.74
1426,I30047387,5776517,451077,IND1,15047,SINGAP,19-04-2024,-625.35,-150,0,-625.35
1427,I30052445,5869490,455704,IND2,15047,SINGAP,06-11-2024,-625.35,-150,0,-625.35
1428,P60084830,5995321,380648,PAK1,19871,FUJAIR,16-09-2025,-624.58,-75,263.52,-361.06
1429,I30054190,5122255,323452,IND1,61757,ENNORE,12-02-2025,-622.34,-1,0,-622.34
1430,B20035092,5026940,360631,BGD1,60644,SINGAP,12-01-2023,-619.86,-100,0,-619.86
1431,I30030201,5869490,432853,IND2,83920,ANTWRP,10-11-2021,-618.42,-50,191.56,-426.86
1432,P60084589,5995321,380648,PAK1,88212,FUJAIR,16-09-2025,-616.94,-50,190.14,-426.8
1433,I30032426,5776517,451077,IND1,48761,SINGAP,27-04-2022,-616,-100,0,-616
1434,I30037178,5385734,392487,IND2,49731,KAKINA,21-02-2023,-615.89,-50,0,-615.89
1435,I30038811,5053347,321686,IND1,48761,ENNORE,23-05-2023,-613.86,-50,0,-613.86
1436,I30033691,5776828,479864,IND2,73485,NEWORL,18-07-2022,-610.2,-1,261.73,-348.47
1437,B20056034,5041794,446320,BGD1,29738,SINGAP,25-04-2025,-607.77,-125,0,-607.77
1438,I30043728,5086242,332213,IND3,17794,ROTTRD,23-02-2024,-606.73,-1,71.84,-534.89
1439,P60086827,5995321,380648,PAK1,55134,FUJAIR,19-09-2025,-602.31,-125,283.11,-319.2
1440,I30024557,5949850,468633,IND1,85634,AMSTDM,30-10-2020,-600,-150,271.36,-328.64
1441,I30038811,5053347,321686,IND1,17794,ENNORE,23-05-2023,-596.5,-1,0,-596.5
1442,B20040905,5026940,403865,BGD1,40190,SINGAP,04-08-2023,-595.96,-100,0,-595.96
1443,I30048688,5776517,458182,IND1,79269,SINGAP,05-06-2024,-594.27,-4,0,-594.27
1444,I30026118,5903431,423116,IND3,38694,GIBRAL,29-01-2021,-594,-150,0,-594
1445,I30029562,5869490,399836,IND2,48761,MANGAL,30-09-2021,-593.85,-50,89.84,-504.01
1446,I30037178,5385734,392487,IND2,79269,KAKINA,21-02-2023,-593.63,-2,0,-593.63
1447,I30060186,5499455,385409,IND2,67119,SINGAP,09-12-2025,-592.24,-2,0,-592.24
1448,I30026118,5903431,423116,IND3,46269,GIBRAL,29-01-2021,-590.2,-6,0,-590.2
1449,I30020586,5147705,390453,IND1,85659,SINGAP,23-03-2020,-588,-2,67.22,-520.78
1450,I30031232,5949850,434168,IND1,48761,CORPUS,03-02-2022,-587.52,-75,164.62,-422.9
1451,P60084679,5995321,380648,PAK1,15464,FUJAIR,16-09-2025,-587.2,-1,175.07,-412.13
1452,P60085865,5995321,380648,PAK1,51918,FUJAIR,02-10-2025,-587.06,-250,195.94,-391.12
1453,I30034012,5055019,423696,IND1,85879,SINGAP,03-08-2022,-586.95,-100,0,-586.95
1454,I30051903,5798892,444222,IND2,51918,SINGAP,24-10-2024,-585.67,-175,0,-585.67
1455,I30058379,5086242,302741,IND3,52926,SINGAP,26-08-2025,-583.26,-20,0,-583.26
1456,P60085691,5995321,380648,PAK1,36419,FUJAIR,08-10-2025,-579.47,-250,264.33,-315.14
1457,I30050008,5227157,307205,IND2,85629,SINGAP,24-07-2024,-578.75,-75,0,-578.75
1458,I30052956,5086242,302741,IND3,22299,SINGAP,29-11-2024,-578.55,-75,0,-578.55
1459,I30022270,5086242,377995,IND3,48761,PARANA,08-05-2020,-577.98,-25,57.95,-520.03
1460,I30034011,5869490,477297,IND2,43634,SINGAP,05-09-2022,-577.71,-100,0,-577.71
1461,P60047601,5986859,430571,PAK1,26542,FUJAIR,10-06-2024,-577.31,-1,0,-577.31
1462,B20056034,5041794,446320,BGD1,38694,SINGAP,25-04-2025,-575.65,-125,0,-575.65
1463,P60084799,5995321,380648,PAK1,36551,FUJAIR,16-09-2025,-575.6,-100,129.47,-446.13
1464,P60084497,5995321,380648,PAK1,36551,FUJAIR,16-09-2025,-575.6,-100,122.67,-452.93
1465,P60086207,5995321,380648,PAK1,36551,FUJAIR,18-09-2025,-575.6,-100,127.7,-447.9
1466,P60085906,5995321,380648,PAK1,15047,FUJAIR,30-09-2025,-575.19,-150,231.57,-343.62
1467,I30058379,5086242,302741,IND3,45548,SINGAP,26-08-2025,-574.25,-12,0,-574.25
1468,I30029562,5869490,399836,IND2,45548,MANGAL,30-09-2021,-574,-12,122.3,-451.7
1469,I30052130,5138829,449225,IND2,79269,ENNORE,12-02-2025,-572.47,-2,33.62,-538.85
1470,I30054674,5920605,425207,IND3,56327,AMSTDM,19-03-2025,-572.2,-1,0,-572.2
1471,B20061510,5026940,409046,BGD1,36601,SINGAP,17-12-2025,-570.15,-275,0,-570.15
1472,I30045815,5227157,307205,IND2,22299,SINGAP,07-03-2024,-568.93,-75,0,-568.93
1473,I30050592,5920605,474210,IND3,48641,SINGAP,10-12-2024,-568.91,-9,0,-568.91
1474,B20039465,5026940,433762,BGD1,16377,PORELI,02-08-2023,-568.45,-1,150.55,-417.9
1475,P60085693,5995321,380648,PAK1,38239,FUJAIR,06-10-2025,-568.3,-6,213.75,-354.55
1476,I30048274,5053347,472566,IND1,48641,VISAKH,10-05-2024,-567.2,-6,0,-567.2
1477,I30034098,5869490,477297,IND2,85659,SINGAP,05-09-2022,-567.07,-2,0,-567.07
1478,I30030373,5949850,376516,IND1,30847,YOSUOO,30-11-2021,-566.2,-1,62.15,-504.05
1479,B20038227,5026940,409046,BGD1,50667,JIANGZ,07-06-2023,-565.69,-1,0,-565.69
1480,S10187740,5882690,317384,IND3,29738,PARANA,30-11-2022,-562.64,-125,198.06,-364.58
1481,I30031042,5869490,346865,IND2,59653,SINGAP,09-02-2022,-560.72,-1,0,-560.72
1482,I30058271,5959655,346944,IND3,29738,DHAMRA,10-09-2025,-559.7,-75,78.56,-481.14
1483,P60086376,5995321,380648,PAK1,29738,FUJAIR,18-09-2025,-559.41,-150,167.14,-392.27
1484,P60085850,5995321,380648,PAK1,29738,FUJAIR,03-10-2025,-559.41,-150,167.75,-391.66
1485,P60047601,5986859,430571,PAK1,18091,FUJAIR,10-06-2024,-558.27,-1,0,-558.27
1486,I30043227,5086242,318599,IND3,45548,SINGAP,15-11-2023,-556.56,-12,0,-556.56
1487,S520037459,5996715,348716,SLK1,59892,SINGAP,07-04-2023,-555.31,-3,0,-555.31
1488,I30058378,5086242,302741,IND3,15047,SINGAP,26-08-2025,-550.88,-100,0,-550.88
1489,I30058271,5959655,346944,IND3,51918,DHAMRA,10-09-2025,-550.37,-100,73.87,-476.5
1490,B20056034,5041794,446320,BGD1,15047,SINGAP,25-04-2025,-548.92,-100,0,-548.92
1491,I30030373,5949850,376516,IND1,67119,YOSUOO,30-11-2021,-548.18,-2,94.63,-453.55
1492,B20035494,5026940,347338,BGD1,48845,SINGAP,09-12-2022,-545.38,-100,0,-545.38
1493,I30050592,5920605,474210,IND3,17794,SINGAP,10-12-2024,-545.27,-1,0,-545.27
1494,I30058143,5086242,327249,IND3,13892,SINGAP,01-08-2025,-544.8,-1,0,-544.8
1495,I30058143,5086242,327249,IND3,61757,SINGAP,01-08-2025,-544.8,-1,0,-544.8
1496,I30050592,5920605,474210,IND3,29738,SINGAP,10-12-2024,-543.58,-125,0,-543.58
1497,B20038227,5026940,409046,BGD1,62296,JIANGZ,20-04-2023,-543.35,-1,0,-543.35
1498,B20032571,5026940,444904,BGD1,29738,SINGAP,21-06-2022,-542.64,-100,0,-542.64
1499,I30029655,5949850,334341,IND1,79269,NEWYRK,06-10-2021,-542.25,-3,47.42,-494.83
1500,P60086934,5995321,380648,PAK1,23863,FUJAIR,02-10-2025,-540.82,-100,261.11,-279.71
1501,I30050670,5776828,377967,IND2,56367,FORTAL,26-08-2024,-538.21,-75,85.96,-452.25
1502,I30030373,5949850,376516,IND1,11625,YOSUOO,30-11-2021,-537.35,-75,47.42,-489.93
1503,I30053741,5086242,318599,IND3,13892,SINGAP,07-02-2025,-536.8,-1,0,-536.8
1504,I30056040,5869490,358637,IND2,29738,PIPAVV,09-07-2025,-533.52,-100,0,-533.52
1505,I30025862,5920605,451593,IND3,85659,PARANA,12-01-2021,-532,-2,161.3,-370.7
1506,I30025678,5920605,451593,IND3,85659,ITAGUA,23-12-2020,-532,-2,170.71,-361.29
1507,I30033471,5776517,451077,IND1,22307,SINGAP,18-07-2022,-531.51,-75,0,-531.51
1508,I30053079,5869490,401337,IND2,52593,ANTWRP,19-12-2024,-531.44,-1,39.31,-492.13
1509,I30052967,5086242,302741,IND3,15047,SINGAP,29-11-2024,-530.77,-100,0,-530.77
1510,P60086230,5995321,380648,PAK1,46946,FUJAIR,30-09-2025,-530.43,-150,125.43,-405
1511,P60087111,5995321,380648,PAK1,46946,FUJAIR,17-09-2025,-530.43,-150,120.3,-410.13
1512,I30053916,5138829,470104,IND2,48641,SINGAP,19-06-2025,-529.86,-7,0,-529.86
1513,B20035494,5026940,347338,BGD1,40190,SINGAP,09-12-2022,-529.84,-100,0,-529.84
1514,I30052956,5086242,302741,IND3,52970,SINGAP,29-11-2024,-529.05,-75,0,-529.05
1515,I30054862,5086242,302741,IND3,17794,SINGAP,11-03-2025,-527.64,-1,0,-527.64
1516,P60085865,5995321,380648,PAK1,17450,FUJAIR,02-10-2025,-527.55,-1,134.94,-392.61
1517,P60085821,5995321,380648,PAK1,17450,FUJAIR,06-10-2025,-527.55,-1,134.91,-392.64
1518,I30053741,5086242,318599,IND3,61757,SINGAP,07-02-2025,-526.4,-1,0,-526.4
1519,I30040768,5882690,317384,IND3,36709,SINGAP,30-06-2023,-526.29,-100,195.98,-330.31
1520,S10185995,5882690,360653,IND3,38239,KABDUL,14-10-2022,-526.21,-3,0,-526.21
1521,P60086889,5995321,380648,PAK1,39829,FUJAIR,30-09-2025,-525.99,-2,290.63,-235.36
1522,P60086268,5995321,380648,PAK1,39829,FUJAIR,30-09-2025,-525.99,-2,285.18,-240.81
1523,P60084801,5995321,380648,PAK1,39829,FUJAIR,16-09-2025,-525.99,-2,284.13,-241.86
1524,I30047387,5776517,451077,IND1,29738,SINGAP,19-04-2024,-525.76,-150,0,-525.76
1525,B20032571,5026940,444904,BGD1,78237,SINGAP,21-06-2022,-525.28,-50,0,-525.28
1526,I30037940,5903431,423116,IND3,89330,ISTBST,03-03-2023,-525.1,-2,-10.07,-535.17
1527,I30050535,5776517,458182,IND1,48761,SINGAP,03-09-2024,-525.07,-75,0,-525.07
1528,I30047925,5138829,470083,IND2,32583,SINGAP,23-05-2024,-525.02,-1,0,-525.02
1529,B20058855,5041794,317487,BGD1,83133,SINGAP,22-08-2025,-524.97,-50,0,-524.97
1530,I30050592,5920605,474210,IND3,45548,SINGAP,10-12-2024,-524.65,-12,0,-524.65
